t,mean,lower,upper,variable,model,simulation,iter
53,0.019935058,0.017811373,0.022327297,Pt,Steyn,Abbott,1
54,0.02030882,0.018189809,0.022590653,Pt,Steyn,Abbott,1
55,0.020799458,0.018617222,0.023120884,Pt,Steyn,Abbott,1
56,0.021570568,0.019077232,0.024180625,Pt,Steyn,Abbott,1
57,0.022572286,0.019809807,0.025168086,Pt,Steyn,Abbott,1
58,0.023825663,0.021026435,0.026376675,Pt,Steyn,Abbott,1
59,0.025356711,0.022726014,0.027932634,Pt,Steyn,Abbott,1
60,0.027299476,0.024473819,0.029987968,Pt,Steyn,Abbott,1
61,0.029815649,0.026953388,0.032677466,Pt,Steyn,Abbott,1
62,0.032800223,0.029743888,0.03582521,Pt,Steyn,Abbott,1
63,0.036229256,0.033210848,0.039058556,Pt,Steyn,Abbott,1
64,0.040118861,0.036808591,0.043649739,Pt,Steyn,Abbott,1
65,0.044155329,0.04077919,0.048178694,Pt,Steyn,Abbott,1
66,0.048122714,0.044419131,0.052422844,Pt,Steyn,Abbott,1
67,0.051738905,0.047580492,0.056037755,Pt,Steyn,Abbott,1
68,0.054790739,0.050524993,0.05914707,Pt,Steyn,Abbott,1
69,0.057294296,0.052937472,0.061453477,Pt,Steyn,Abbott,1
70,0.059519471,0.054988354,0.063867761,Pt,Steyn,Abbott,1
71,0.061618157,0.057231735,0.065877771,Pt,Steyn,Abbott,1
72,0.063652504,0.05921079,0.068140224,Pt,Steyn,Abbott,1
73,0.065465906,0.060976557,0.070162161,Pt,Steyn,Abbott,1
74,0.066602486,0.062107237,0.071173696,Pt,Steyn,Abbott,1
75,0.066729531,0.06235347,0.071486728,Pt,Steyn,Abbott,1
76,0.065895838,0.061392232,0.070835956,Pt,Steyn,Abbott,1
77,0.063887596,0.059287083,0.068691007,Pt,Steyn,Abbott,1
78,0.061021766,0.056281319,0.065709922,Pt,Steyn,Abbott,1
79,0.057132766,0.052662276,0.061729152,Pt,Steyn,Abbott,1
80,0.052665203,0.048478866,0.05686042,Pt,Steyn,Abbott,1
81,0.048097859,0.044300795,0.05201121,Pt,Steyn,Abbott,1
82,0.043549913,0.040179242,0.047266834,Pt,Steyn,Abbott,1
83,0.039097912,0.035830277,0.042534335,Pt,Steyn,Abbott,1
84,0.035112623,0.032055449,0.038478637,Pt,Steyn,Abbott,1
85,0.031872869,0.028838051,0.034945102,Pt,Steyn,Abbott,1
86,0.029089557,0.026227846,0.0321005,Pt,Steyn,Abbott,1
87,0.026619459,0.023992977,0.029450859,Pt,Steyn,Abbott,1
88,0.024560548,0.022146538,0.0271915,Pt,Steyn,Abbott,1
89,0.022846411,0.020510984,0.025369517,Pt,Steyn,Abbott,1
90,0.021369467,0.019119651,0.023766953,Pt,Steyn,Abbott,1
91,0.020044512,0.017905403,0.022292154,Pt,Steyn,Abbott,1
92,0.018910966,0.016862288,0.021087339,Pt,Steyn,Abbott,1
93,0.017882349,0.01585913,0.020011419,Pt,Steyn,Abbott,1
94,0.016933666,0.015009629,0.019074519,Pt,Steyn,Abbott,1
95,0.016108051,0.014238693,0.018185316,Pt,Steyn,Abbott,1
96,0.015430567,0.013574132,0.017445577,Pt,Steyn,Abbott,1
97,0.014793373,0.012900664,0.016812728,Pt,Steyn,Abbott,1
98,0.014214069,0.01219694,0.016339105,Pt,Steyn,Abbott,1
99,0.01373133,0.011406552,0.016217564,Pt,Steyn,Abbott,1
100,0.013348224,0.010529269,0.016561242,Pt,Steyn,Abbott,1
1,4.59341,0,13,nPos,Steyn,Abbott,1
2,5.1808,0,14,nPos,Steyn,Abbott,1
3,5.91234,0,15,nPos,Steyn,Abbott,1
4,6.71471,1,16,nPos,Steyn,Abbott,1
5,7.62295,1,18,nPos,Steyn,Abbott,1
6,8.66127,2,19,nPos,Steyn,Abbott,1
7,9.85621,2,21,nPos,Steyn,Abbott,1
8,11.19634,3,23,nPos,Steyn,Abbott,1
9,12.64528,4,25,nPos,Steyn,Abbott,1
10,14.19304,5,27,nPos,Steyn,Abbott,1
11,15.9059,6,30,nPos,Steyn,Abbott,1
12,17.69099,7,32,nPos,Steyn,Abbott,1
13,19.55069,8,35,nPos,Steyn,Abbott,1
14,21.30012,9,37,nPos,Steyn,Abbott,1
15,22.81869,10,39,nPos,Steyn,Abbott,1
16,24.15285,11,41,nPos,Steyn,Abbott,1
17,24.99957,11,42,nPos,Steyn,Abbott,1
18,25.597,12,43,nPos,Steyn,Abbott,1
19,25.98159,12,43,nPos,Steyn,Abbott,1
20,26.25134,12,44,nPos,Steyn,Abbott,1
21,26.43082,13,44,nPos,Steyn,Abbott,1
22,26.55892,13,44,nPos,Steyn,Abbott,1
23,26.8848,13,44,nPos,Steyn,Abbott,1
24,27.46044,13,45,nPos,Steyn,Abbott,1
25,28.12932,14,46,nPos,Steyn,Abbott,1
26,29.04105,15,47,nPos,Steyn,Abbott,1
27,30.05441,15,48,nPos,Steyn,Abbott,1
28,31.12138,16,50,nPos,Steyn,Abbott,1
29,32.17889,17,51,nPos,Steyn,Abbott,1
30,33.24297,17,53,nPos,Steyn,Abbott,1
31,34.35093,18,54,nPos,Steyn,Abbott,1
32,35.41817,19,55,nPos,Steyn,Abbott,1
33,36.61958,20,57,nPos,Steyn,Abbott,1
34,37.73319,21,58,nPos,Steyn,Abbott,1
35,38.92665,22,60,nPos,Steyn,Abbott,1
36,40.31103,23,61,nPos,Steyn,Abbott,1
37,41.87372,24,63,nPos,Steyn,Abbott,1
38,43.80974,25,66,nPos,Steyn,Abbott,1
39,46.10843,27,69,nPos,Steyn,Abbott,1
40,48.98998,29,72,nPos,Steyn,Abbott,1
41,52.18967,32,76,nPos,Steyn,Abbott,1
42,55.99692,35,81,nPos,Steyn,Abbott,1
43,59.9296,38,85,nPos,Steyn,Abbott,1
44,64.17713,41,90,nPos,Steyn,Abbott,1
45,68.72481,45,96,nPos,Steyn,Abbott,1
46,74.0918,50,102,nPos,Steyn,Abbott,1
47,79.39836,54,109,nPos,Steyn,Abbott,1
48,84.37515,58,114,nPos,Steyn,Abbott,1
49,88.88525,61,120,nPos,Steyn,Abbott,1
50,92.58675,65,124,nPos,Steyn,Abbott,1
51,95.54308,67,128,nPos,Steyn,Abbott,1
52,97.70585,69,130,nPos,Steyn,Abbott,1
53,99.66335,70,133,nPos,Steyn,Abbott,1
54,101.49076,72,135,nPos,Steyn,Abbott,1
55,104.02844,74,138,nPos,Steyn,Abbott,1
56,107.73438,77,142,nPos,Steyn,Abbott,1
57,112.85331,81,148,nPos,Steyn,Abbott,1
58,119.14846,87,155,nPos,Steyn,Abbott,1
59,126.7728,94,164,nPos,Steyn,Abbott,1
60,136.44106,102,175,nPos,Steyn,Abbott,1
61,149.07605,113,189,nPos,Steyn,Abbott,1
62,163.93193,126,206,nPos,Steyn,Abbott,1
63,181.17733,141,225,nPos,Steyn,Abbott,1
64,200.64423,159,246,nPos,Steyn,Abbott,1
65,220.62516,176,269,nPos,Steyn,Abbott,1
66,240.60657,194,291,nPos,Steyn,Abbott,1
67,258.73408,211,311,nPos,Steyn,Abbott,1
68,273.91266,224,327,nPos,Steyn,Abbott,1
69,286.42287,236,341,nPos,Steyn,Abbott,1
70,297.51743,246,353,nPos,Steyn,Abbott,1
71,308.15291,255,365,nPos,Steyn,Abbott,1
72,318.2246,265,375,nPos,Steyn,Abbott,1
73,327.50277,273,385,nPos,Steyn,Abbott,1
74,333.18815,278,392,nPos,Steyn,Abbott,1
75,333.60984,279,392,nPos,Steyn,Abbott,1
76,329.41844,275,388,nPos,Steyn,Abbott,1
77,319.43613,265,376,nPos,Steyn,Abbott,1
78,305.14039,252,361,nPos,Steyn,Abbott,1
79,285.51542,234,340,nPos,Steyn,Abbott,1
80,263.13959,214,316,nPos,Steyn,Abbott,1
81,240.46634,194,290,nPos,Steyn,Abbott,1
82,217.70251,174,265,nPos,Steyn,Abbott,1
83,195.46301,154,241,nPos,Steyn,Abbott,1
84,175.57013,136,219,nPos,Steyn,Abbott,1
85,159.43722,122,201,nPos,Steyn,Abbott,1
86,145.492,110,185,nPos,Steyn,Abbott,1
87,133.11243,99,171,nPos,Steyn,Abbott,1
88,122.85684,90,159,nPos,Steyn,Abbott,1
89,114.30465,83,149,nPos,Steyn,Abbott,1
90,106.84634,77,141,nPos,Steyn,Abbott,1
91,100.23815,71,133,nPos,Steyn,Abbott,1
92,94.56071,66,126,nPos,Steyn,Abbott,1
93,89.3677,62,121,nPos,Steyn,Abbott,1
94,84.66671,58,115,nPos,Steyn,Abbott,1
95,80.55315,54,110,nPos,Steyn,Abbott,1
96,77.10137,52,106,nPos,Steyn,Abbott,1
97,73.97674,49,103,nPos,Steyn,Abbott,1
98,71.07953,46,100,nPos,Steyn,Abbott,1
99,68.71067,44,98,nPos,Steyn,Abbott,1
100,66.83734,41,97,nPos,Steyn,Abbott,1
1,0.000918682,0,0.0026,Obs positivity,Steyn,Abbott,1
2,0.00103616,0,0.0028,Obs positivity,Steyn,Abbott,1
3,0.001182468,0,0.003,Obs positivity,Steyn,Abbott,1
4,0.001342942,0.0002,0.0032,Obs positivity,Steyn,Abbott,1
5,0.00152459,0.0002,0.0036,Obs positivity,Steyn,Abbott,1
6,0.001732254,0.0004,0.0038,Obs positivity,Steyn,Abbott,1
7,0.001971242,0.0004,0.0042,Obs positivity,Steyn,Abbott,1
8,0.002239268,0.0006,0.0046,Obs positivity,Steyn,Abbott,1
9,0.002529056,0.0008,0.005,Obs positivity,Steyn,Abbott,1
10,0.002838608,0.001,0.0054,Obs positivity,Steyn,Abbott,1
11,0.00318118,0.0012,0.006,Obs positivity,Steyn,Abbott,1
12,0.003538198,0.0014,0.0064,Obs positivity,Steyn,Abbott,1
13,0.003910138,0.0016,0.007,Obs positivity,Steyn,Abbott,1
14,0.004260024,0.0018,0.0074,Obs positivity,Steyn,Abbott,1
15,0.004563738,0.002,0.0078,Obs positivity,Steyn,Abbott,1
16,0.00483057,0.0022,0.0082,Obs positivity,Steyn,Abbott,1
17,0.004999914,0.0022,0.0084,Obs positivity,Steyn,Abbott,1
18,0.0051194,0.0024,0.0086,Obs positivity,Steyn,Abbott,1
19,0.005196318,0.0024,0.0086,Obs positivity,Steyn,Abbott,1
20,0.005250268,0.0024,0.0088,Obs positivity,Steyn,Abbott,1
21,0.005286164,0.0026,0.0088,Obs positivity,Steyn,Abbott,1
22,0.005311784,0.0026,0.0088,Obs positivity,Steyn,Abbott,1
23,0.00537696,0.0026,0.0088,Obs positivity,Steyn,Abbott,1
