"t","mean","lower","upper","variable","date"
64,167.43744,130,208.024999999994,"nPos","2022-03-09"
65,250.67715,200,306,"nPos","2022-03-10"
66,271.95738,219,330,"nPos","2022-03-11"
67,225.34252,181,274,"nPos","2022-03-12"
68,160.97196,127,197,"nPos","2022-03-13"
69,738.52809,618,866,"nPos","2022-03-14"
70,592.03524,496,694,"nPos","2022-03-15"
71,587.99084,494,687,"nPos","2022-03-16"
72,565.9039,475,661,"nPos","2022-03-17"
73,442.27309,370,517,"nPos","2022-03-18"
74,250.02422,206,297,"nPos","2022-03-19"
75,156.22699,125,189,"nPos","2022-03-20"
76,585.87785,495,682,"nPos","2022-03-21"
77,385.50859,323,452,"nPos","2022-03-22"
78,287.61627,238,340,"nPos","2022-03-23"
79,228.15907,187,272,"nPos","2022-03-24"
80,183.89484,149,221,"nPos","2022-03-25"
81,94.05177,72,117,"nPos","2022-03-26"
82,52.10774,37,68,"nPos","2022-03-27"
83,211.76265,173,254,"nPos","2022-03-28"
84,155.33783,124,189,"nPos","2022-03-29"
85,128.86029,101,159,"nPos","2022-03-30"
86,81.45652,60,105,"nPos","2022-03-31"
1,0.0504717920616114,0.0390995260663507,0.0627962085308057,"Obs positivity","2022-01-05"
2,0.0479048104595389,0.038372272938264,0.0581773170354325,"Obs positivity","2022-01-06"
3,0.0456389123252859,0.036848792884371,0.0552731893265566,"Obs positivity","2022-01-07"
4,0.043619163188233,0.0345855694692904,0.0534684953289604,"Obs positivity","2022-01-08"
5,0.0418860634726884,0.0323466585291425,0.0524870308208727,"Obs positivity","2022-01-09"
6,0.0405920327849093,0.0330259748086543,0.0488760320617128,"Obs positivity","2022-01-10"
7,0.0396935853461435,0.0319655203376134,0.0481301068510366,"Obs positivity","2022-01-11"
8,0.0391086950146628,0.0312429505977893,0.0477103541619671,"Obs positivity","2022-01-12"
9,0.0387190331890332,0.0306965761511216,0.0474878656696839,"Obs positivity","2022-01-13"
10,0.0384398408488064,0.0302699329068497,0.0474332969261975,"Obs positivity","2022-01-14"
11,0.0381508724256293,0.0288901601830664,0.0480549199084668,"Obs positivity","2022-01-15"
12,0.0377801193181818,0.0267045454545455,0.05,"Obs positivity","2022-01-16"
13,0.0373820207657365,0.0294613887086308,0.0460739779364049,"Obs positivity","2022-01-17"
14,0.0370910680606806,0.0284952849528495,0.0465354653546535,"Obs positivity","2022-01-18"
15,0.0369686788211788,0.027972027972028,0.046953046953047,"Obs positivity","2022-01-19"
16,0.0370624954660863,0.0272034820457018,0.0478781284004353,"Obs positivity","2022-01-20"
17,0.0372667591240876,0.0218978102189781,0.0554744525547445,"Obs positivity","2022-01-21"
18,0.0375128395061728,0.0123456790123457,0.0740740740740741,"Obs positivity","2022-01-22"
19,NA,NA,NA,"Obs positivity","2022-01-23"
20,0.0380372727272727,0,0.181818181818182,"Obs positivity","2022-01-24"
21,NA,NA,NA,"Obs positivity","2022-01-25"
22,NA,NA,NA,"Obs positivity","2022-01-26"
23,NA,NA,NA,"Obs positivity","2022-01-27"
24,NA,NA,NA,"Obs positivity","2022-01-28"
25,NA,NA,NA,"Obs positivity","2022-01-29"
26,NA,NA,NA,"Obs positivity","2022-01-30"
27,NA,NA,NA,"Obs positivity","2022-01-31"
28,NA,NA,NA,"Obs positivity","2022-02-01"
29,NA,NA,NA,"Obs positivity","2022-02-02"
30,NA,NA,NA,"Obs positivity","2022-02-03"
31,NA,NA,NA,"Obs positivity","2022-02-04"
32,NA,NA,NA,"Obs positivity","2022-02-05"
33,NA,NA,NA,"Obs positivity","2022-02-06"
34,NA,NA,NA,"Obs positivity","2022-02-07"
35,0.0356549286351472,0.0249776984834969,0.0472792149866191,"Obs positivity","2022-02-08"
36,0.0346933808724832,0.0254474272930649,0.0447427293064877,"Obs positivity","2022-02-09"
37,0.0335885754610463,0.0254045916447121,0.0425291682348513,"Obs positivity","2022-02-10"
38,0.0325509868091501,0.0248789447320087,0.0410753047253298,"Obs positivity","2022-02-11"
39,0.031490976070529,0.0237195633921075,0.0400923593618808,"Obs positivity","2022-02-12"
40,0.0304365862573099,0.0219298245614035,0.0398391812865497,"Obs positivity","2022-02-13"
41,0.0294663129689175,0.0228908283570663,0.0367478180983004,"Obs positivity","2022-02-14"
42,0.0287771008086253,0.0221024258760108,0.0363342318059299,"Obs positivity","2022-02-15"
43,0.0281327794746487,0.0215027489309713,0.0355528405620037,"Obs positivity","2022-02-16"
44,0.0276309064899864,0.0207800030115946,0.03523565728053,"Obs positivity","2022-02-17"
45,0.0271572504865165,0.0194606616624965,0.0358632193494579,"Obs positivity","2022-02-18"
46,0.0267479929453263,0.018694885361552,0.035626102292769,"Obs positivity","2022-02-19"
