"variable","value","t","iter"
"It",0.00603723,59,24
"It",0.00716234,60,24
"It",0.00858176,61,24
"It",0.0103064,62,24
"It",0.0123076,63,24
"It",0.0145042,64,24
"It",0.0167613,65,24
"It",0.0189059,66,24
"It",0.0207599,67,24
"It",0.0221784,68,24
"It",0.0230798,69,24
"It",0.023457,70,24
"It",0.0233687,71,24
"It",0.0229172,72,24
"It",0.0222228,73,24
"It",0.0214033,74,24
"It",0.0205613,75,24
"It",0.0197795,76,24
"It",0.0191205,77,24
"It",0.0186295,78,24
"It",0.0183378,79,24
"It",0.0182644,80,24
"It",0.0184169,81,24
"It",0.0187899,82,24
"It",0.0193625,83,24
"It",0.0200944,84,24
"It",0.0209243,85,24
"It",0.0217714,86,24
"It",0.0225443,87,24
"It",0.0231565,88,24
"It",0.0235459,89,24
"It",0.0236921,90,24
"It",0.0236243,91,24
"It",0.0234166,92,24
"It",0.023172,93,24
"It",0.0230023,94,24
"It",0.0230088,95,24
"It",0.0232683,96,24
"It",0.0238232,97,24
"It",0.0246725,98,24
"It",0.0257632,99,24
"It",0.0269843,100,24
"Pt",0.0154184,1,24
"Pt",0.0152882,2,24
"Pt",0.0150902,3,24
"Pt",0.0148423,4,24
"Pt",0.0145682,5,24
"Pt",0.0142941,6,24
"Pt",0.0140465,7,24
"Pt",0.0138509,8,24
"Pt",0.0137311,9,24
"Pt",0.0137092,10,24
"Pt",0.013806,11,24
"Pt",0.0140426,12,24
"Pt",0.0144419,13,24
"Pt",0.0150313,14,24
"Pt",0.0158446,15,24
"Pt",0.016924,16,24
"Pt",0.0183194,17,24
"Pt",0.0200863,18,24
"Pt",0.0222784,19,24
"Pt",0.0249366,20,24
"Pt",0.0280737,21,24
"Pt",0.0316585,22,24
"Pt",0.0356049,23,24
"Pt",0.0397728,24,24
"Pt",0.0439822,25,24
"Pt",0.0480399,26,24
"Pt",0.0517707,27,24
"Pt",0.0550428,28,24
"Pt",0.0577819,29,24
"Pt",0.0599704,30,24
"Pt",0.0616376,31,24
"Pt",0.0628422,32,24
"Pt",0.063655,33,24
"Pt",0.0641418,34,24
"Pt",0.0643515,35,24
"Pt",0.0643084,36,24
"Pt",0.0640113,37,24
"Pt",0.0634401,38,24
"Pt",0.0625665,39,24
"Pt",0.0613684,40,24
"Pt",0.0598414,41,24
"Pt",0.0580049,42,24
"Pt",0.0559026,43,24
"Pt",0.0535968,44,24
"Pt",0.0511612,45,24
"Pt",0.0486716,46,24
"Pt",0.0462005,47,24
"Pt",0.0438113,48,24
"Pt",0.0415559,49,24
"Pt",0.0394737,50,24
"Pt",0.0375921,51,24
"Pt",0.0359282,52,24
"Pt",0.0344919,53,24
"Pt",0.0332905,54,24
"Pt",0.032333,55,24
"Pt",0.0316357,56,24
"Pt",0.0312263,57,24
"Pt",0.0311492,58,24
"Pt",0.0314695,59,24
"Pt",0.0322776,60,24
"Pt",0.0336916,61,24
"Pt",0.0358583,62,24
"Pt",0.0389484,63,24
"Pt",0.0431433,64,24
"Pt",0.0486113,65,24
"Pt",0.055473,66,24
"Pt",0.0637612,67,24
"Pt",0.0733858,68,24
"Pt",0.0841158,69,24
"Pt",0.0955885,70,24
"Pt",0.107347,71,24
"Pt",0.118897,72,24
"Pt",0.129768,73,24
"Pt",0.139567,74,24
"Pt",0.148011,75,24
"Pt",0.154941,76,24
"Pt",0.160317,77,24
"Pt",0.164204,78,24
"Pt",0.166749,79,24
"Pt",0.168162,80,24
"Pt",0.168695,81,24
"Pt",0.168623,82,24
"Pt",0.168228,83,24
"Pt",0.167784,84,24
"Pt",0.167539,85,24
"Pt",0.167701,86,24
"Pt",0.168419,87,24
"Pt",0.169768,88,24
"Pt",0.171739,89,24
"Pt",0.174238,90,24
"Pt",0.177098,91,24
"Pt",0.180108,92,24
"Pt",0.183052,93,24
"Pt",0.185749,94,24
"Pt",0.188088,95,24
"Pt",0.190049,96,24
"Pt",0.191706,97,24
"Pt",0.193218,98,24
"Pt",0.194797,99,24
"Pt",0.196681,100,24
"al",77.0764,1,24
"al",76.4259,2,24
"al",75.4357,3,24
"al",74.1965,4,24
"al",72.8264,5,24
"al",71.4561,6,24
"al",70.2182,7,24
"al",69.2404,8,24
"al",68.6417,9,24
"al",68.5322,10,24
"al",69.0163,11,24
"al",70.199,12,24
"al",72.1951,13,24
"al",75.1414,14,24
"al",79.2073,15,24
"al",84.603,16,24
"al",91.5787,17,24
"al",100.411,18,24
"al",111.37,19,24
"al",124.658,20,24
"al",140.341,21,24
"al",158.261,22,24
"al",177.989,23,24
"al",198.824,24,24
"al",219.867,25,24
"al",240.151,26,24
"al",258.802,27,24
"al",275.159,28,24
"al",288.852,29,24
"al",299.792,30,24
"al",308.126,31,24
"al",314.148,32,24
"al",318.211,33,24
"al",320.645,34,24
"al",321.693,35,24
"al",321.478,36,24
"al",319.993,37,24
"al",317.137,38,24
"al",312.77,39,24
"al",306.781,40,24
"al",299.147,41,24
"al",289.966,42,24
"al",279.457,43,24
"al",267.931,44,24
"al",255.755,45,24
"al",243.31,46,24
"al",230.956,47,24
"al",219.013,48,24
"al",207.738,49,24
"al",197.329,50,24
"al",187.923,51,24
"al",179.605,52,24
"al",172.425,53,24
"al",166.419,54,24
"al",161.633,55,24
"al",158.147,56,24
"al",156.1,57,24
"al",155.715,58,24
"al",157.316,59,24
"al",161.356,60,24
"al",168.424,61,24
"al",179.256,62,24
"al",194.703,63,24
"al",215.673,64,24
"al",243.008,65,24
"al",277.309,66,24
"al",318.742,67,24
"al",366.856,68,24
"al",420.495,69,24
"al",477.847,70,24
"al",536.627,71,24
"al",594.365,72,24
"al",648.709,73,24
"al",697.694,74,24
"al",739.906,75,24
"al",774.55,76,24
"al",801.426,77,24
"al",820.855,78,24
"al",833.577,79,24
"al",840.64,80,24
"al",843.304,81,24
"al",842.944,82,24
"al",840.972,83,24
"al",838.752,84,24
"al",837.529,85,24
"al",838.339,86,24
"al",841.928,87,24
"al",848.672,88,24
"al",858.526,89,24
"al",871.017,90,24
"al",885.314,91,24
"al",900.362,92,24
"al",915.078,93,24
"al",928.559,94,24
"al",940.25,95,24
"al",950.053,96,24
"al",958.34,97,24
"al",965.896,98,24
"al",973.789,99,24
"al",983.206,100,24
"be",4921.92,1,24
"be",4922.57,2,24
"be",4923.56,3,24
"be",4924.8,4,24
"be",4926.17,5,24
"be",4927.54,6,24
"be",4928.78,7,24
"be",4929.76,8,24
"be",4930.36,9,24
"be",4930.47,10,24
"be",4929.98,11,24
"be",4928.8,12,24
"be",4926.8,13,24
"be",4923.86,14,24
"be",4919.79,15,24
"be",4914.4,16,24
"be",4907.42,17,24
"be",4898.59,18,24
"be",4887.63,19,24
"be",4874.34,20,24
"be",4858.66,21,24
"be",4840.74,22,24
"be",4821.01,23,24
"be",4800.18,24,24
"be",4779.13,25,24
