t,value,iter,variable
97,0.058931486513427216,94,rt
98,0.06155305727044915,94,rt
99,0.0687391107961935,94,rt
100,0.06762522947594225,94,rt
1,0.0005819512991302707,95,rt
2,0.011099234808891044,95,rt
3,-0.0010529581495265922,95,rt
4,-0.008380272938052734,95,rt
5,-0.009191212074232739,95,rt
6,-0.008190599861482498,95,rt
7,-0.013444414691379997,95,rt
8,-0.0021554980889108774,95,rt
9,-0.0033005336886707207,95,rt
10,-0.005036322256521868,95,rt
11,-0.0019050487983389695,95,rt
12,0.014059783994888097,95,rt
13,0.01949187150250209,95,rt
14,0.04119089213441883,95,rt
15,0.02919454793754246,95,rt
16,0.030790349922489496,95,rt
17,0.040331890967446,95,rt
18,0.04008242635176666,95,rt
19,0.03025656790814673,95,rt
20,0.03381593960526802,95,rt
21,0.027226860336310305,95,rt
22,0.024647860246630505,95,rt
23,0.0244758099122829,95,rt
24,0.022017162208079605,95,rt
25,0.030334448936154036,95,rt
26,0.03464472496750397,95,rt
27,0.052199782910778536,95,rt
28,0.04123903999062662,95,rt
29,0.03264350606288313,95,rt
30,0.03398421227980735,95,rt
31,0.02528135417338248,95,rt
32,0.015876817675332215,95,rt
33,0.03767986620309999,95,rt
34,0.01832584657002491,95,rt
35,0.0030660226456855934,95,rt
36,0.0018753821919865667,95,rt
37,0.011062609037596205,95,rt
38,0.006044110332104935,95,rt
39,0.004443847976214561,95,rt
40,0.012222899583903515,95,rt
41,0.007329196768886698,95,rt
42,0.015890964476367158,95,rt
43,0.006134306563140986,95,rt
44,-0.000617242077107648,95,rt
45,0.0038436737898479107,95,rt
46,0.00046563965740438256,95,rt
47,0.0020844992128075264,95,rt
48,0.004966118256889904,95,rt
49,0.004906098327316119,95,rt
50,-0.005013398490970686,95,rt
51,0.011777396151924024,95,rt
52,0.02788230148599246,95,rt
53,0.028297277200383435,95,rt
54,0.02979898720708273,95,rt
55,0.04697661558145581,95,rt
56,0.04417821107091831,95,rt
57,0.034788731126928055,95,rt
58,0.04510040342709194,95,rt
59,0.04354071347425276,95,rt
60,0.04830861823134761,95,rt
61,0.026311287699976676,95,rt
62,0.028808697604245544,95,rt
63,0.04598451528475041,95,rt
64,0.046223084277159224,95,rt
65,0.050043057110441644,95,rt
66,0.048765334829185734,95,rt
67,0.05094233924847031,95,rt
68,0.02015219589910008,95,rt
69,0.006306571354991856,95,rt
70,0.015268745307829141,95,rt
71,0.009125203700964183,95,rt
72,0.009749501174065816,95,rt
73,0.005197552082955111,95,rt
74,0.008307398734157229,95,rt
75,-4.3913914461504375e-5,95,rt
76,-0.00966354250942862,95,rt
77,0.0056925312079539395,95,rt
78,-0.00584856214163273,95,rt
79,-0.005129500545845389,95,rt
80,-0.013674365970809132,95,rt
81,-0.017656358178970242,95,rt
82,-0.01777250430143412,95,rt
83,-0.017517929793183274,95,rt
84,-0.038053536977713645,95,rt
85,-0.03008852001198429,95,rt
86,-0.0427881661175393,95,rt
87,-0.04706979029305169,95,rt
88,-0.057038992118350194,95,rt
89,-0.06596657288776722,95,rt
90,-0.07182777311821958,95,rt
91,-0.06435817666774263,95,rt
92,-0.06520183719807532,95,rt
93,-0.06597712214845314,95,rt
94,-0.05897804083846233,95,rt
95,-0.04807400121713746,95,rt
96,-0.05442998421418227,95,rt
97,-0.05465279783299636,95,rt
98,-0.049793189115331024,95,rt
99,-0.05974943645900496,95,rt
100,-0.06659328025927543,95,rt
1,-0.004350687712597483,96,rt
2,-0.002905952496537209,96,rt
3,-0.01341488819704671,96,rt
4,-0.012295999355264564,96,rt
5,-0.013111273907838833,96,rt
6,-0.009925919782544899,96,rt
7,-0.006467552969543339,96,rt
8,0.01254638868237816,96,rt
9,0.0027134969525663376,96,rt
10,-0.0017454342424247588,96,rt
11,-0.00570079320320166,96,rt
12,0.0022344038603706136,96,rt
13,0.006541882618618885,96,rt
14,0.020680993977063095,96,rt
15,0.026257235601264188,96,rt
16,0.012356170375843975,96,rt
17,0.009139340432994178,96,rt
18,0.005386666805875213,96,rt
19,0.009767006178293507,96,rt
20,0.009553391316370344,96,rt
21,0.017490157409430454,96,rt
22,0.02993468255218161,96,rt
23,0.030517137769412894,96,rt
24,0.017049838072091834,96,rt
25,0.00328915792388414,96,rt
26,0.018438514718772003,96,rt
27,0.026168954252244383,96,rt
28,0.01897371587502778,96,rt
29,0.008927503635363898,96,rt
30,0.015728442987218635,96,rt
31,0.0024470770534270863,96,rt
32,0.0008631282114203952,96,rt
33,0.0019776499481947694,96,rt
34,-0.0071117684210441744,96,rt
35,-0.028012295492353186,96,rt
36,-0.031084889034169803,96,rt
37,-0.030576614134741276,96,rt
38,-0.01607327644461986,96,rt
39,-0.03295265681624568,96,rt
40,-0.022978761606721743,96,rt
41,-0.019356290127947828,96,rt
42,-0.01171971057642102,96,rt
43,-0.018604893353450763,96,rt
44,-0.0306221572814888,96,rt
45,-0.03258198554755192,96,rt
46,-0.03106979909656815,96,rt
47,-0.02919906402728643,96,rt
48,-0.03202551245474342,96,rt
49,-0.03754153134177922,96,rt
50,-0.02691693683712939,96,rt
51,-0.03290042217719609,96,rt
52,-0.03133652030045971,96,rt
53,-0.03541898021575718,96,rt
54,-0.050533537800438344,96,rt
55,-0.05155520118407746,96,rt
56,-0.0559393446108896,96,rt
57,-0.05686131974139936,96,rt
58,-0.06096842052344984,96,rt
59,-0.09402112909678584,96,rt
60,-0.10134932203448822,96,rt
61,-0.09663964499760376,96,rt
62,-0.08542862698145048,96,rt
63,-0.07319225481875949,96,rt
64,-0.07275473793097337,96,rt
65,-0.06556316066860385,96,rt
66,-0.06952275826290795,96,rt
67,-0.05128997008676711,96,rt
68,-0.04210561704113425,96,rt
69,-0.03870085613325496,96,rt
70,-0.033298061014814806,96,rt
71,-0.011350993808999555,96,rt
72,-0.03009853712121587,96,rt
73,-0.03052575755431913,96,rt
74,-0.03324553426226194,96,rt
75,-0.032939703983523236,96,rt
76,-0.027540848634950422,96,rt
77,-0.025665142707524877,96,rt
78,-0.03194835650764988,96,rt
79,-0.026820003134998733,96,rt
80,-0.030944175040062152,96,rt
81,-0.021071315096053898,96,rt
82,-0.012439934918456245,96,rt
83,-0.010316789480764203,96,rt
84,-0.01764128912046141,96,rt
85,-0.022237991562831464,96,rt
86,-0.009944037184747399,96,rt
87,-0.018616137547402604,96,rt
88,-0.01283881337427502,96,rt
89,-0.012250897532447033,96,rt
90,-0.0015066988897629134,96,rt
91,0.01747291711425811,96,rt
92,0.007977114721909285,96,rt
93,-0.0031828254906648215,96,rt
94,-0.0022904662405594167,96,rt
95,-0.006346198381009726,96,rt
96,0.003500183532171578,96,rt
97,0.02627830858852099,96,rt
98,0.023913778979820093,96,rt
99,0.02712446748980623,96,rt
100,0.008858013425472856,96,rt
1,0.008880058387139022,97,rt
2,0.009706152096521847,97,rt
3,0.006792378046890814,97,rt
4,0.007266275316408629,97,rt
5,0.0011667412472141274,97,rt
6,0.011327850285206515,97,rt
7,0.011844168382839665,97,rt
8,0.01762275912029448,97,rt
9,0.01024539827759964,97,rt
10,0.009519867021445604,97,rt
11,0.013043514770246688,97,rt
12,-0.0030732704373561785,97,rt
13,-0.003779796876405019,97,rt
14,-0.024024210888839312,97,rt
15,-0.010754664520468445,97,rt
16,-0.02041955770509405,97,rt
17,-0.033903512325523924,97,rt
18,-0.020092720695930644,97,rt
19,0.008289891758195535,97,rt
20,0.0019547256731330103,97,rt
21,0.018619096968507297,97,rt
22,0.013516417051245934,97,rt
23,0.00365357370557909,97,rt
24,-0.0006394904461465975,97,rt
25,0.008781074942423129,97,rt
26,0.013557615310995209,97,rt
27,0.024012145623243268,97,rt
28,0.01665872575314988,97,rt
29,0.02090804725171576,97,rt
30,0.016704217689553085,97,rt
31,0.004593052520380508,97,rt
32,-0.0034478203767473355,97,rt
33,-0.017016725966957264,97,rt
34,-0.004818648965050364,97,rt
35,-0.009847801413232313,97,rt
36,-0.017286442488969003,97,rt
37,0.010369477890381378,97,rt
38,0.011103554847747572,97,rt
39,0.024021535939564038,97,rt
40,0.01259110172716059,97,rt
41,0.018089515315096727,97,rt
42,0.007988246606243145,97,rt
43,-0.010828461015284297,97,rt
44,-0.009325177060182148,97,rt
45,-0.007104243115376027,97,rt
46,-0.007334653126609252,97,rt
47,-0.0002567056254995509,97,rt
48,0.01124369026550066,97,rt
49,0.006267776849054801,97,rt
50,0.011740812571359782,97,rt
51,0.028084807490296775,97,rt
52,0.019110859142940136,97,rt
53,0.018120757522274815,97,rt
54,0.006269506829612269,97,rt
55,0.00786978188130105,97,rt
56,0.0061546523978910795,97,rt
57,-0.014369315020428581,97,rt
58,-0.006076727187176641,97,rt
59,-0.009004423039376246,97,rt
60,-0.006295696238550051,97,rt
61,-0.015446790381746699,97,rt
62,-0.021394429193307085,97,rt
63,0.0054763288352754486,97,rt
64,0.012398826601523937,97,rt
65,0.012060127359945565,97,rt
66,0.01130415558819841,97,rt
67,0.02561208418655822,97,rt
68,0.030371911250469882,97,rt
69,0.025154680561585152,97,rt
70,0.026354733400325146,97,rt
71,0.025471542357922882,97,rt
72,0.021117947663505346,97,rt
73,0.024443458898321353,97,rt
74,0.019117088156799193,97,rt
75,0.006341216780031366,97,rt
76,0.0082731937935433,97,rt
77,0.0031220354626135703,97,rt
78,-0.003951281059928569,97,rt
79,0.0038145082637210375,97,rt
80,0.004360313084656191,97,rt
81,0.008923393890477756,97,rt
82,6.730379349729684e-5,97,rt
83,0.015612709445573138,97,rt
84,0.020683352485970495,97,rt
85,0.027217178005890515,97,rt
86,0.0389731312415383,97,rt
87,0.030392026172035614,97,rt
88,0.018016147019319726,97,rt
89,0.027848308919449234,97,rt
90,0.036760820663984985,97,rt
91,0.04056683557180186,97,rt
92,0.04296376267423904,97,rt
93,0.02529905318948961,97,rt
94,0.01923262227980989,97,rt
95,0.03319101972502869,97,rt
96,0.05213998989309683,97,rt
97,0.055513840757925106,97,rt
98,0.0736038635385318,97,rt
99,0.06622813269756614,97,rt
100,0.05486490630735265,97,rt
1,-0.013962108731780627,98,rt
2,-0.020119532393319182,98,rt
3,-0.03885181482245115,98,rt
4,-0.038983084268597,98,rt
5,-0.032793984908685424,98,rt
6,-0.017887849210675176,98,rt
7,-0.02230692687176185,98,rt
8,-0.022778140046817337,98,rt
9,-0.016870733393396623,98,rt
10,-0.016039957302982258,98,rt
11,-0.02363766885202681,98,rt
12,-0.03590331063992371,98,rt
13,-0.025930451985861712,98,rt
14,-0.03973544984969688,98,rt
15,-0.04217211284184355,98,rt
16,-0.03352151677959226,98,rt
17,-0.0363749990172565,98,rt
18,-0.04496577532391051,98,rt
19,-0.05072338395672515,98,rt
20,-0.04859477812479581,98,rt
21,-0.03696550648657627,98,rt
22,-0.05922555373745403,98,rt
23,-0.05210352471965442,98,rt
24,-0.03999851399676948,98,rt
25,-0.029260258287114742,98,rt
26,-0.018638033039313346,98,rt
27,-0.023337349537522534,98,rt
28,-0.030810738030584213,98,rt
29,-0.01972670236020282,98,rt
30,-0.028080582779138316,98,rt
31,-0.03479657341498501,98,rt
32,-0.031961708208485706,98,rt
33,-0.03904995054409782,98,rt
34,-0.0295664302315124,98,rt
35,-0.03950526604711438,98,rt
36,-0.034159070981387284,98,rt
37,-0.04063454266966627,98,rt
38,-0.03804286912839262,98,rt
39,-0.0312829108472333,98,rt
40,-0.032575636720397226,98,rt
41,-0.03025517752335146,98,rt
42,-0.03223889903399736,98,rt
43,-0.02190818651735047,98,rt
44,-0.0136278407108946,98,rt
45,-0.01428142542477445,98,rt
46,-0.02099198540071272,98,rt
47,-0.027322421150781855,98,rt
48,-0.01839133322592868,98,rt
49,-0.015528765064157346,98,rt
50,-0.00608204334389204,98,rt
51,-0.00332382315661234,98,rt
52,0.008052007946089389,98,rt
53,0.014213770455275913,98,rt
54,0.03140719446939114,98,rt
55,0.019432143215729968,98,rt
56,0.021012021997112818,98,rt
57,0.03444189130344906,98,rt
58,0.020888679584874503,98,rt
59,0.030007846067691083,98,rt
60,0.03327996399164236,98,rt
61,0.024435331912421303,98,rt
62,0.030269986664955895,98,rt
63,0.005906921468541215,98,rt
64,-0.0003708287670212574,98,rt
65,0.01545025097101181,98,rt
66,0.0211162191515321,98,rt
67,0.0440392165658364,98,rt
68,0.03791039610761804,98,rt
69,0.04979014678348742,98,rt
70,0.038442340526433284,98,rt
71,0.028096258491122565,98,rt
72,0.021237476393194593,98,rt
73,0.012094994993767637,98,rt
74,0.026970047418006897,98,rt
75,0.03536053066732376,98,rt
76,0.0475575532459803,98,rt
77,0.03164029116511168,98,rt
78,0.026984390560889106,98,rt
79,0.03237755477247325,98,rt
80,0.03437170992689232,98,rt
81,0.01823832873772054,98,rt
82,0.009395049328980597,98,rt
83,0.01176358240890442,98,rt
84,0.01166612226242115,98,rt
85,0.003459682612008198,98,rt
86,0.0006764457433515955,98,rt
87,0.015395766240977446,98,rt
88,0.013727670952325034,98,rt
89,0.01003807821158939,98,rt
90,0.028803390189044185,98,rt
91,0.01691503204178388,98,rt
92,0.008403828244916622,98,rt
93,-0.010919409214288,98,rt
94,-0.02572253837481751,98,rt
95,-0.027348242206891946,98,rt
96,-0.02387787638002541,98,rt
97,-0.01353679361896105,98,rt
98,-0.017933258232611767,98,rt
99,-0.023977376887634818,98,rt
100,-0.017231926067322212,98,rt
1,0.02196813002921678,99,rt
2,0.034343039840456564,99,rt
3,0.030704371594001037,99,rt
4,0.01716887318713081,99,rt
5,0.01812672201378905,99,rt
6,0.02125030752638435,99,rt
7,0.031639456820189614,99,rt
8,0.03521064120459902,99,rt
9,0.03503456042211007,99,rt
10,0.025284563687300844,99,rt
11,0.022830888976499725,99,rt
12,0.020022708070837524,99,rt
13,0.034609457687265775,99,rt
14,0.028386533898508384,99,rt
15,0.022403415147348633,99,rt
16,0.019973834616905214,99,rt
17,0.04112941025484061,99,rt
18,0.02610723035023403,99,rt
19,0.020696685163518184,99,rt
20,0.02739111910441665,99,rt
21,0.018498486608035318,99,rt
22,0.027613663990191727,99,rt
23,0.014685697308013428,99,rt
24,0.024706347724517783,99,rt
25,0.033859272541503595,99,rt
26,0.04175122057504177,99,rt
27,0.05719858949539129,99,rt
28,0.0599247482086394,99,rt
29,0.03366470330842261,99,rt
30,0.04113503568064307,99,rt
31,0.022247406573646294,99,rt
32,0.035313377160950864,99,rt
33,0.040555256668591694,99,rt
34,0.03731737546816743,99,rt
35,0.02211974902978659,99,rt
36,0.027753977753482147,99,rt
37,0.01689065000466191,99,rt
38,0.017402244746682113,99,rt
39,0.017449886810233236,99,rt
40,0.020319788130210435,99,rt
41,0.010616997520600276,99,rt
42,-0.007417594754677811,99,rt
43,-0.0028574703145045196,99,rt
44,-0.023196840984909248,99,rt
45,-0.025593941397507675,99,rt
46,-0.024358788050359372,99,rt
47,-0.01968578364171503,99,rt
48,0.004042331433843908,99,rt
49,-0.0042304002863349215,99,rt
50,0.020641489301147696,99,rt
51,0.031177274010557306,99,rt
52,0.026110425211646138,99,rt
53,0.028090028527696737,99,rt
54,0.037215739995752874,99,rt
55,0.04772242068254425,99,rt
56,0.04787166273420462,99,rt
57,0.04492589970294079,99,rt
58,0.026722718392667495,99,rt
59,0.02833121161956871,99,rt
60,0.004254631254358807,99,rt
61,0.0007212295730958896,99,rt
62,0.0034971387343475688,99,rt
63,0.010923833729329474,99,rt
64,0.0016783186231000558,99,rt
65,0.02008508492403009,99,rt
66,0.00508295010720549,99,rt
67,0.014523066575491943,99,rt
68,0.015538141591544118,99,rt
69,0.02577924715210058,99,rt
70,0.03319067225826719,99,rt
71,0.03145200260982807,99,rt
72,0.021601293993031172,99,rt
73,0.03796286276795069,99,rt
74,0.03886378068243882,99,rt
75,0.03805775144926077,99,rt
76,0.050491260605400566,99,rt
77,0.053635145988629236,99,rt
78,0.04857674791698005,99,rt
79,0.03522041243841147,99,rt
80,0.04715148186007548,99,rt
81,0.05413881644985174,99,rt
82,0.0593642618500679,99,rt
83,0.059191419313662265,99,rt
84,0.045891758720198045,99,rt
85,0.03101245129553513,99,rt
86,0.024288231351336648,99,rt
87,0.03496244489482843,99,rt
88,0.04334688294425253,99,rt
89,0.05175295117098562,99,rt
90,0.04351802188490063,99,rt
91,0.034964807960866255,99,rt
92,0.022540248075426206,99,rt
93,0.022442029601217994,99,rt
94,0.01804914923540047,99,rt
95,0.03270238242675873,99,rt
96,0.020191522356453384,99,rt
97,0.006108746063888846,99,rt
98,-0.0008843126833765506,99,rt
99,-0.025992281211616317,99,rt
100,-0.027989330472431427,99,rt
1,-0.0028461641187105453,100,rt
2,-0.0015290326642575652,100,rt
3,-0.0030528861577896124,100,rt
4,-0.008114340695944867,100,rt
5,0.001720946869700403,100,rt
6,-0.0029841179167563745,100,rt
7,-0.005598333783867784,100,rt
8,-0.007070337099992163,100,rt
9,-0.0244934925960884,100,rt
10,-0.023511433481665615,100,rt
11,-0.020769872451101245,100,rt
12,-0.02279787826399104,100,rt
13,-0.022317086675075457,100,rt
14,-0.025481045022064382,100,rt
15,-0.026969520752988946,100,rt
16,-0.015225735144736801,100,rt
17,-0.027461012062825127,100,rt
18,-0.023046438635065288,100,rt
19,-0.028015266748504422,100,rt
20,-0.017818498266133943,100,rt
21,-0.02512492545514467,100,rt
22,-0.014365539620302245,100,rt
23,-0.006132021070515137,100,rt
24,0.0008397227874560667,100,rt
25,-0.005308168486009377,100,rt
26,-0.00315354640878785,100,rt
27,0.006526721087014077,100,rt
28,0.0248933358891925,100,rt
29,0.03313044535997957,100,rt
30,0.028286038408664473,100,rt
31,0.03691516887119195,100,rt
32,0.032728535391726425,100,rt
33,0.019447004845055696,100,rt
34,0.02187178210313225,100,rt
35,0.02415630035648116,100,rt
36,0.023630467465062845,100,rt
37,0.01516544793417413,100,rt
38,0.012111479061341033,100,rt
39,0.007767778524386704,100,rt
40,0.006368049571710493,100,rt
41,0.02311748098637792,100,rt
42,0.020264934855499343,100,rt
43,0.012628423739881225,100,rt
44,0.010779045031374623,100,rt
45,0.009099342935570532,100,rt
46,0.02707484330955917,100,rt
47,0.021284770090794054,100,rt
48,-0.000712329808742352,100,rt
49,-0.002405631112619705,100,rt
50,-0.01603155660574604,100,rt
51,-0.019121855948666968,100,rt
52,-0.018919054038559185,100,rt
53,-0.018156516308625092,100,rt
54,-0.01622855989898489,100,rt
55,-0.013557407335321982,100,rt
56,-0.012966785737293405,100,rt
57,-0.006015670428522734,100,rt
58,-0.020259873167449267,100,rt
59,-0.03480217475995159,100,rt
60,-0.05003034746164243,100,rt
61,-0.04782528284981644,100,rt
62,-0.049994860569702954,100,rt
63,-0.04784048331967324,100,rt
64,-0.053597654363216,100,rt
65,-0.027355519641748018,100,rt
66,-0.021565265252657433,100,rt
67,-0.024903087635678247,100,rt
68,-0.02575811009917243,100,rt
69,-0.03344669979028126,100,rt
70,-0.04026490437974925,100,rt
71,-0.04051756737593956,100,rt
72,-0.0470229476914846,100,rt
73,-0.03655936516575933,100,rt
74,-0.01802977665916329,100,rt
75,-0.011083925621120804,100,rt
76,-0.010845800302345308,100,rt
77,-0.02064003577506259,100,rt
78,-0.007511911177629432,100,rt
79,-0.00893045337323624,100,rt
80,0.00838882942596885,100,rt
81,-0.005187310980289994,100,rt
82,-0.008606164102091644,100,rt
83,0.005517524441505444,100,rt
84,-0.0035455226369306633,100,rt
85,0.00852089555474909,100,rt
86,-0.002024108914999389,100,rt
87,-0.0016010445823715436,100,rt
88,-0.01481352669311177,100,rt
89,-0.02511340779706702,100,rt
90,-0.024643855300248076,100,rt
91,-0.021848361210609676,100,rt
92,-0.010229839052025132,100,rt
93,-0.017216829583617387,100,rt
94,-0.017829516705308444,100,rt
95,-0.0172410713505971,100,rt
96,-0.012873180610174277,100,rt
97,-0.015501981772092485,100,rt
98,-0.00669661930868788,100,rt
99,0.001759822011999498,100,rt
100,0.012216101128034519,100,rt
1,0.010083285404846754,1,Pt
2,0.010134913181174219,1,Pt
3,0.010020310990726042,1,Pt
4,0.010114882761165744,1,Pt
5,0.010098961540217794,1,Pt
6,0.01004526842818897,1,Pt
7,0.010040157427445668,1,Pt
8,0.010019931396949925,1,Pt
9,0.01014994778696115,1,Pt
10,0.010260220212804708,1,Pt
11,0.010482069187182422,1,Pt
12,0.010679787994075656,1,Pt
13,0.0107049616310733,1,Pt
14,0.01099102544107531,1,Pt
15,0.011264210047938967,1,Pt
16,0.0115893728823923,1,Pt
17,0.01185638298757037,1,Pt
18,0.012113968656581023,1,Pt
19,0.012484971114254985,1,Pt
20,0.012807038072989803,1,Pt
21,0.013287047994903295,1,Pt
22,0.013957398025385634,1,Pt
23,0.014697472814118909,1,Pt
24,0.015670213333801943,1,Pt
25,0.016501570545982017,1,Pt
26,0.01749067743394089,1,Pt
27,0.018580889480604334,1,Pt
28,0.01983027880490326,1,Pt
29,0.02101629161868022,1,Pt
30,0.02188207548448352,1,Pt
31,0.0230803026649708,1,Pt
32,0.024315402094901514,1,Pt
33,0.0252289075702296,1,Pt
34,0.025667624905195707,1,Pt
35,0.025792217629467058,1,Pt
36,0.025897121840853774,1,Pt
37,0.026210677344846122,1,Pt
38,0.02608626450423213,1,Pt
39,0.02611276275355456,1,Pt
40,0.025931208060455565,1,Pt
41,0.025442224477853763,1,Pt
42,0.024919381110480015,1,Pt
43,0.024344259777619802,1,Pt
44,0.02363628477136982,1,Pt
45,0.022957030927077557,1,Pt
46,0.02222819081169267,1,Pt
47,0.021756774187571448,1,Pt
48,0.021481612872776844,1,Pt
49,0.021195798066186714,1,Pt
50,0.020905716522055147,1,Pt
51,0.020503721266146007,1,Pt
